latent_dimension,item_dimension,sample_size,key,method,early_runtime,late_runtime,early_steps,late_steps,early_l_optimal,early_l_estimated,late_l_optimal,late_l_estimated,rmse_early_A,rmse_early_delta,rmse_early_sigma,rmse_late_A,rmse_late_delta,rmse_psi,rmse_late_sigma,rmse_theta,rmse_gain_estimated,rmse_gain_pred_train
2,10,30,2022-11-14 21:35:55.827724,difference,4.07,3.92,8.0,7.0,-156.06,-144.7,-228.36,-207.46,1.5925694289068268,1.0118646937004008,4.999999999999449e-05,0.9423153457064508,1.585274723348442,0.2558912129756611,0.1296781562036501,0.5236867860764488,0.8714726263519358,0.9635064042387028
2,10,30,2022-11-14 21:35:55.827724,real_early,,17.2,,7.0,,,-235.09,-209.45,,,,1.1151885856030088,2.303038559640557,0.4130448522860441,0.1356477791930262,0.0,0.8374904459074628,1.0526676509705768
2,10,30,2022-11-14 21:35:55.827724,pure_competency,4.4,14.82,8.0,7.0,-156.81,-144.53,-220.7,-199.58,1.6614629400319894,1.035889272140062,0.0,0.6042629571483256,2.584607109576312,0.2471718366719106,0.2928091910699913,0.5239852611875832,0.7793628271477208,0.9846357393420218
2,10,30,2022-11-14 21:35:55.827724,real_parameters,,,,,,,-227.51,-226.61,,,,0.0,0.0,0.0,0.0,0.4941990546349854,0.6274319786169211,0.7930759404449297
3,10,30,2022-11-14 21:37:09.372985,late_em,4.03,48.97,7.0,8.0,-167.07,-156.91,-230.18,-201.48,0.9371674536750076,0.7095546731564578,0.2339104363260054,2.1707655698157824,3.11588076134106,0.2575685798643408,0.2640111445459158,0.7441332086245378,1.0387780516215213,1.199100414661905
3,10,30,2022-11-14 21:37:09.372985,initial,0.0,0.0,0.0,0.0,-166.84,-168.63,-231.9,-336.38,0.8891728191586166,0.6715234473563031,0.1829959926701493,1.136705300492441,1.4788986306757224,0.2985950676827138,0.4637362013520665,0.6974650729269357,0.9696038249886206,1.2162622121705424
3,10,30,2022-11-14 21:37:09.372985,difference,4.42,3.79,7.0,7.0,-166.76,-157.0,-228.35,-218.15,0.9723398413810732,0.7485268099007796,0.2057319399391138,1.059783219796559,1.44811981005376,0.2554897418625529,0.2229913635793873,0.736051138076024,1.118810279139685,1.3022548531801657
3,10,30,2022-11-14 21:37:09.372985,real_early,,25.68,,6.0,,,-258.41,-247.99,,,,0.5015587033772223,0.9079212621348314,0.2673783773356901,0.2752451250955935,0.0,0.9276132090069252,1.193649614939068
3,10,30,2022-11-14 21:37:09.372985,pure_competency,3.69,16.43,7.0,6.0,-166.41,-158.57,-229.1,-219.38,0.571284255039035,0.5670807307251315,0.3102307026857414,0.7298999202867545,1.7597815738534863,0.267327521266914,0.3798305163800244,0.7185917384393539,1.0349155673440762,1.216449456047928
3,10,30,2022-11-14 21:37:09.372985,real_parameters,,,,,,,-226.79,-226.37,,,,0.0,0.0,0.0,0.0,0.6780468454620049,0.6228657553838542,1.016779021247626
2,20,30,2022-11-14 21:39:04.712444,late_em,7.32,237.69,7.0,32.0,-311.81,-283.01,-282.16,-254.27,2.21496996033053,1.4751014381666705,0.1011869803877949,14.186021183516589,6.321501526811219,0.3540422962020216,0.2043273904791034,0.3701554023670143,0.7609746661908623,0.9292815845282588
2,20,30,2022-11-14 21:39:04.712444,initial,0.0,0.0,0.0,0.0,-311.95,-321.86,-313.51,-375.37,1.3215062973703502,0.6772329399515782,0.1722512118970429,1.2354126598994024,1.698173370439497,0.3272688888742711,0.2173081395162178,0.4909378903205723,0.9221367094191047,0.9064143555455736
2,20,30,2022-11-14 21:39:04.712444,difference,9.12,9.57,8.0,8.0,-311.29,-282.96,-288.96,-272.81,2.4064924864181587,1.5275164025581447,0.0899439825669288,2.793299845326413,1.9759207800403225,0.2704346703489905,0.3678407575803104,0.3698870959496614,0.8750237020778476,0.8921406868863896
2,20,30,2022-11-14 21:39:04.712444,real_early,,51.9,,12.0,,,-287.06,-267.53,,,,7.051832644258984,1.95724636873968,0.3660297460589781,0.1354610552889648,0.0,0.6902600180736382,0.9378493756787958
2,20,30,2022-11-14 21:39:04.712444,pure_competency,6.76,242.5,7.0,32.0,-311.8,-284.49,-280.55,-276.26,1.9826740920142287,1.5383578678307606,0.1813021786962308,20.0736231039055,11.273551644821213,0.3164219939471931,0.1389051403443012,0.3620390197042997,0.7551326374136147,0.932604479799602
2,20,30,2022-11-14 21:39:04.712444,real_parameters,,,,,,,-283.47,-284.76,,,,0.0,0.0,0.0,0.0,0.3656244900718704,0.6204511861888817,0.7638958214410259
3,20,30,2022-11-14 21:48:36.963630,late_em,8.97,58.99,8.0,8.0,-315.22,-295.05,-370.15,-332.05,2.244530618641865,2.404815666941352,0.2286931835937009,3.689517260882292,4.815094268690838,0.5267807365920326,0.2969644778607554,0.6248739838444465,0.9307498469018622,1.2751935489981656
3,20,30,2022-11-14 21:48:36.963630,initial,0.0,0.0,0.0,0.0,-314.8,-325.89,-363.39,-492.8,0.6983750201507453,0.6300530054824269,0.276761413495451,1.2385500417532056,1.2514882118996795,0.4014738735099846,0.4261181891343188,0.6529555052237073,1.162784935763321,1.1761451869805688
3,20,30,2022-11-14 21:48:36.963630,difference,8.24,12.51,7.0,9.0,-314.66,-295.8,-379.41,-348.44,1.53506961631998,1.7490847652524617,0.2007167462426148,3.3913692634319195,5.714998850346452,0.2692490378592665,0.2019921185772438,0.6225654497940555,0.9980093649486708,1.017918619914804
3,20,30,2022-11-14 21:48:36.963630,real_early,,61.11,,8.0,,,-403.23,-358.89,,,,2.1435686928851743,3.931980508869817,0.5106390244912088,0.2915523947575956,0.0,0.9079489676814582,1.2859479086451715
3,20,30,2022-11-14 21:48:36.963630,pure_competency,7.75,51.2,7.0,9.0,-314.59,-299.26,-363.7,-339.2,1.3851680657240908,1.7030978010505773,0.226708800005646,2.8192483775257013,4.698215452891111,0.3946194528662076,0.3996869737536698,0.6333002432032002,0.9074310870314568,1.1567502721316365
3,20,30,2022-11-14 21:48:36.963630,real_parameters,,,,,,,-362.4,-362.41,,,,0.0,0.0,0.0,0.0,0.5753660428315621,0.4927816181703892,0.9012220433910972
2,10,100,2022-11-14 21:52:15.741383,late_em,4.23,40.46,7.0,8.0,-546.47,-537.79,-581.84,-568.26,0.5428377908125038,0.32152509561864,0.0207889393668845,2.195520179338242,0.9365754124282892,0.2347743757312539,0.3284274805798077,0.5421232401375021,0.735117230786763,0.800893894768938
2,10,100,2022-11-14 21:52:15.741383,initial,0.0,0.0,0.0,0.0,-547.77,-572.31,-619.79,-757.53,0.7626670039873095,0.1595594319302684,0.0730441304965703,1.1929668069606452,2.107453382267731,0.2335374327597184,0.1736824976789544,0.5586731079399847,0.9484809490398656,0.8051468281225272
2,10,100,2022-11-14 21:52:15.741383,difference,4.53,4.94,7.0,7.0,-546.31,-537.84,-565.99,-576.8,0.5320051281885094,0.3237075173958894,0.0479418397644479,1.3873392491214342,2.0497038106801098,0.2167322800726899,0.1842499545236634,0.5417215736835354,0.7200164142194247,0.7742170924923778
2,10,100,2022-11-14 21:52:15.741383,real_early,,32.71,,7.0,,,-616.72,-601.92,,,,1.4905680265276815,0.5532865460414751,0.2440616469255258,0.2430749370050314,0.0,0.6316129158430052,0.7890309939735861
2,10,100,2022-11-14 21:52:15.741383,pure_competency,4.18,27.11,7.0,7.0,-546.91,-544.45,-609.32,-597.29,0.4768043291041002,0.3212512119763046,0.426597521089844,1.6434398569183235,0.5882677291376639,0.218850174884005,0.0599022218873256,0.5761592348422291,0.6555138603672781,0.7942576806061471
2,10,100,2022-11-14 21:52:15.741383,real_parameters,,,,,,,-585.88,-586.47,,,,0.0,0.0,0.0,0.0,0.5414350711437554,0.5265964933143037,0.6622403106751285
